DTYYYYMMDD,Ticker,Open,High,Low,Close,Volume,Outlier
2021-09-27,VN30F1M,1452.3,1454.4,1434.0,1434.0,132944.0,False
2021-09-28,VN30F1M,1430.0,1454.4,1429.5,1454.4,163465.0,False
2021-09-29,VN30F1M,1449.1,1452.5,1433.4,1449.2,236111.0,False
2021-09-30,VN30F1M,1451.0,1458.5,1448.0,1452.0,183857.0,False
2021-10-01,VN30F1M,1441.0,1446.5,1436.0,1441.0,180114.0,False
2021-10-04,VN30F1M,1441.0,1444.8,1434.0,1440.3,137078.0,False
2021-10-05,VN30F1M,1437.9,1449.8,1437.6,1449.0,117088.0,False
2021-10-06,VN30F1M,1451.2,1453.5,1447.1,1452.0,105801.0,False
2021-10-07,VN30F1M,1457.4,1459.5,1452.8,1454.8,94624.0,False
2021-10-08,VN30F1M,1458.0,1477.0,1457.4,1474.5,118668.0,False
2021-10-11,VN30F1M,1475.5,1514.8,1475.5,1513.5,132442.0,False
2021-10-12,VN30F1M,1513.5,1514.0,1499.5,1510.0,161659.0,False
2021-10-13,VN30F1M,1513.0,1522.6,1502.1,1503.1,175902.0,False
2021-10-14,VN30F1M,1508.5,1514.9,1500.0,1505.9,179589.0,False
2021-10-15,VN30F1M,1510.0,1516.7,1500.3,1504.5,148017.0,False
2021-10-18,VN30F1M,1505.1,1522.0,1505.1,1510.5,148905.0,False
2021-10-19,VN30F1M,1511.1,1513.5,1503.1,1510.6,151954.0,False
2021-10-20,VN30F1M,1513.0,1517.5,1451.0,1504.0,166752.0,False
2021-10-21,VN30F1M,1507.2,1509.5,1489.0,1489.0,135082.0,False
2021-10-22,VN30F1M,1495.2,1496.9,1485.3,1492.0,119964.0,False
2021-10-25,VN30F1M,1495.0,1495.0,1478.0,1478.0,132334.0,False
2021-10-26,VN30F1M,1477.0,1489.1,1468.2,1489.0,151082.0,False
2021-10-27,VN30F1M,1488.3,1526.5,1487.5,1523.3,157322.0,False
2021-10-28,VN30F1M,1523.3,1535.9,1517.2,1532.3,150253.0,False
2021-10-29,VN30F1M,1532.0,1540.0,1526.5,1533.7,151803.0,False
2021-11-01,VN30F1M,1535.0,1535.7,1518.1,1522.7,124238.0,False
2021-11-02,VN30F1M,1522.0,1528.7,1518.6,1524.1,120853.0,False
2021-11-03,VN30F1M,1524.4,1538.3,1520.1,1528.5,174162.0,False
2021-11-04,VN30F1M,1530.5,1535.2,1523.1,1529.8,142712.0,False
2021-11-05,VN30F1M,1529.3,1539.6,1526.5,1535.1,99948.0,False
2021-11-08,VN30F1M,1537.6,1545.5,1533.6,1537.7,112026.0,False
2021-11-09,VN30F1M,1538.0,1539.0,1520.5,1525.5,131279.0,False
2021-11-10,VN30F1M,1525.0,1534.9,1518.6,1529.3,114035.0,False
2021-11-11,VN30F1M,1527.6,1530.0,1506.0,1513.0,184754.0,False
2021-11-12,VN30F1M,1514.6,1532.0,1505.1,1530.7,149193.0,False
2021-11-15,VN30F1M,1533.0,1536.6,1521.4,1527.8,118479.0,False
2021-11-16,VN30F1M,1527.8,1529.5,1514.6,1517.3,153589.0,False
2021-11-17,VN30F1M,1516.1,1523.3,1514.2,1520.4,104400.0,False
2021-11-18,VN30F1M,1521.9,1522.3,1504.1,1504.1,99965.0,False
2021-11-19,VN30F1M,1505.8,1523.2,1488.0,1502.5,159956.0,False
2021-11-22,VN30F1M,1503.6,1521.9,1498.4,1512.5,151792.0,False
2021-11-23,VN30F1M,1512.6,1528.9,1509.0,1528.9,109728.0,False
2021-11-24,VN30F1M,1533.5,1565.0,1529.6,1562.1,150549.0,False
2021-11-25,VN30F1M,1564.5,1575.0,1561.5,1566.6,124797.0,False
2021-11-26,VN30F1M,1564.6,1577.0,1553.0,1556.7,144438.0,False
2021-11-29,VN30F1M,1548.0,1552.0,1536.2,1551.9,154630.0,False
2021-11-30,VN30F1M,1556.0,1563.7,1533.3,1537.1,169222.0,False
2021-12-01,VN30F1M,1536.9,1553.9,1530.3,1553.9,164930.0,False
2021-12-02,VN30F1M,1549.9,1554.4,1539.6,1540.0,137071.0,False
2021-12-03,VN30F1M,1545.0,1547.9,1509.0,1509.0,155487.0,False
2021-12-06,VN30F1M,1508.1,1513.5,1466.1,1480.2,202912.0,False
2021-12-07,VN30F1M,1490.0,1512.0,1487.0,1512.0,166399.0,False
2021-12-08,VN30F1M,1515.7,1518.4,1508.0,1511.0,152650.0,False
2021-12-09,VN30F1M,1512.8,1533.0,1510.0,1532.0,128284.0,False
2021-12-10,VN30F1M,1531.0,1532.5,1512.5,1520.5,164139.0,False
2021-12-13,VN30F1M,1526.9,1527.4,1516.1,1525.9,119311.0,False
2021-12-14,VN30F1M,1523.9,1530.0,1513.2,1518.5,149559.0,False
2021-12-15,VN30F1M,1518.5,1527.5,1514.1,1520.1,125529.0,False
2021-12-16,VN30F1M,1525.5,1527.0,1460.2,1510.0,124612.0,False
2021-12-17,VN30F1M,1514.0,1524.9,1512.6,1520.0,132974.0,False
2021-12-20,VN30F1M,1512.0,1517.5,1495.2,1508.0,135638.0,False
2021-12-21,VN30F1M,1511.0,1519.5,1508.9,1512.5,121868.0,False
2021-12-22,VN30F1M,1515.6,1519.7,1500.0,1508.0,132208.0,False
2021-12-23,VN30F1M,1506.7,1507.8,1475.1,1488.2,195699.0,False
2021-12-24,VN30F1M,1488.0,1512.0,1484.2,1509.0,143620.0,False
2021-12-27,VN30F1M,1513.5,1518.8,1501.3,1516.0,125770.0,False
2021-12-28,VN30F1M,1518.0,1524.5,1509.5,1520.2,142193.0,False
2021-12-29,VN30F1M,1522.0,1526.4,1517.0,1519.0,104588.0,False
2021-12-30,VN30F1M,1518.9,1533.5,1518.2,1525.5,102713.0,False
2021-12-31,VN30F1M,1527.9,1542.0,1527.3,1537.0,112972.0,False
2022-01-03,VN30F1M,1536.4,1552.5,1535.1,1547.75,97817.0,False
2022-01-04,VN30F1M,1544.9,1563.0,1542.9,1558.5,82662.0,False
2022-01-05,VN30F1M,1557.6,1560.5,1548.1,1549.0,81630.0,False
2022-01-06,VN30F1M,1544.0,1557.0,1543.5,1545.1,94415.0,False
2022-01-07,VN30F1M,1547.9,1548.0,1533.1,1539.6,109279.0,False
2022-01-10,VN30F1M,1540.0,1540.3,1513.1,1513.1,107307.0,False
2022-01-11,VN30F1M,1515.0,1518.7,1499.5,1503.6,129109.0,False
2022-01-12,VN30F1M,1500.1,1528.9,1486.1,1528.9,177369.0,False
2022-01-13,VN30F1M,1530.1,1541.9,1522.4,1525.7,151811.0,False
2022-01-14,VN30F1M,1519.5,1532.3,1515.0,1520.1,142052.0,False
2022-01-17,VN30F1M,1522.9,1525.4,1478.2,1480.0,178669.0,False
2022-01-18,VN30F1M,1475.0,1489.9,1466.2,1482.5,172531.0,False
2022-01-19,VN30F1M,1482.9,1496.5,1476.5,1482.0,164016.0,False
2022-01-20,VN30F1M,1483.8,1495.8,1480.1,1492.6,110419.0,False
2022-01-21,VN30F1M,1493.0,1503.8,1490.8,1498.9,126276.0,False
2022-01-24,VN30F1M,1496.0,1496.0,1466.0,1468.2,158883.0,False
2022-01-25,VN30F1M,1468.7,1503.9,1465.2,1503.9,208041.0,False
2022-01-26,VN30F1M,1510.0,1525.0,1509.0,1519.0,159574.0,False
2022-01-27,VN30F1M,1513.3,1516.5,1498.5,1512.0,140195.0,False
2022-01-28,VN30F1M,1518.2,1534.5,1517.1,1528.0,146392.0,False
2022-01-31,VN30F1M,1522.4833333333331,1536.75,1519.25,1528.8,135888.33333333334,False
2022-02-01,VN30F1M,1526.7666666666669,1539.0,1521.4,1529.6,125384.66666666669,False
2022-02-02,VN30F1M,1531.0500000000002,1541.25,1523.55,1530.4,114881.0,False
2022-02-03,VN30F1M,1535.3333333333337,1543.5,1525.7,1531.2,104377.33333333334,False
2022-02-04,VN30F1M,1539.6166666666668,1545.75,1527.85,1532.0,93873.66666666669,False
2022-02-07,VN30F1M,1543.9,1548.0,1530.0,1532.8,83370.0,False
2022-02-08,VN30F1M,1532.8,1543.7,1527.4,1535.5,111985.0,False
2022-02-09,VN30F1M,1540.0,1555.9,1540.0,1541.0,133395.0,False
2022-02-10,VN30F1M,1544.0,1544.5,1528.5,1542.5,135635.0,False
2022-02-11,VN30F1M,1538.9,1545.9,1534.9,1543.0,123536.0,False
2022-02-14,VN30F1M,1535.5,1536.0,1510.1,1510.1,155910.0,False
2022-02-15,VN30F1M,1511.1,1527.5,1511.0,1522.0,135768.0,False
2022-02-16,VN30F1M,1528.0,1532.4,1514.5,1521.0,154199.0,False
2022-02-17,VN30F1M,1522.0,1540.2,1521.3,1540.2,132651.0,False
2022-02-18,VN30F1M,1522.6,1535.85,1521.15,1535.1,118070.0,False
2022-02-21,VN30F1M,1523.2,1531.5,1521.0,1530.0,103489.0,False
2022-02-22,VN30F1M,1517.9,1519.7,1501.4,1517.5,177125.0,False
2022-02-23,VN30F1M,1526.1,1535.0,1524.4,1529.3,116662.0,False
2022-02-24,VN30F1M,1520.0,1526.2,1502.5,1514.7,204657.0,False
2022-02-25,VN30F1M,1526.0,1529.9,1517.0,1517.0,127879.0,False
2022-02-28,VN30F1M,1511.0,1518.8,1507.6,1511.2,128545.0,False
2022-03-01,VN30F1M,1517.8,1518.2,1512.1,1515.6,107865.0,False
2022-03-02,VN30F1M,1512.0,1513.0,1495.8,1502.0,173354.0,False
2022-03-03,VN30F1M,1508.5,1517.5,1502.8,1517.5,139237.0,False
2022-03-04,VN30F1M,1514.8,1517.5,1510.0,1513.0,117730.0,False
2022-03-07,VN30F1M,1496.0,1507.8,1496.0,1504.2,121171.0,False
2022-03-08,VN30F1M,1498.7,1499.4,1484.2,1490.3,147557.0,False
2022-03-09,VN30F1M,1494.0,1495.8,1486.2,1490.8,132245.0,False
2022-03-10,VN30F1M,1500.5,1501.9,1490.0,1490.0,110620.0,False
2022-03-11,VN30F1M,1486.7,1487.5,1471.1,1476.0,154986.0,False
2022-03-14,VN30F1M,1475.2,1476.0,1456.0,1463.4,157699.0,False
2022-03-15,VN30F1M,1462.1,1469.7,1457.9,1464.5,146815.0,False
2022-03-16,VN30F1M,1471.0,1475.1,1465.2,1471.8,119620.0,False
2022-03-17,VN30F1M,1477.5,1478.8,1468.0,1472.2,113309.0,False
2022-03-18,VN30F1M,1478.6,1487.4499999999998,1473.55,1483.5500000000002,111599.5,False
2022-03-21,VN30F1M,1479.7,1496.1,1479.1,1494.9,109890.0,False
2022-03-22,VN30F1M,1498.1,1505.5,1494.0,1500.0,116675.0,False
2022-03-23,VN30F1M,1502.7,1510.2,1494.8,1497.2,135207.0,False
2022-03-24,VN30F1M,1495.5,1499.5,1491.0,1494.0,123052.0,False
2022-03-25,VN30F1M,1497.1,1497.1,1488.0,1494.0,118347.0,False
2022-03-28,VN30F1M,1489.1,1490.8,1475.5,1483.5,122542.0,False
2022-03-29,VN30F1M,1485.5,1493.5,1484.5,1493.4,100343.0,False
2022-03-30,VN30F1M,1489.4,1503.9,1486.1,1489.8,165435.0,False
2022-03-31,VN30F1M,1492.0,1499.4,1490.0,1496.0,92519.0,False
2022-04-01,VN30F1M,1493.0,1528.0,1492.2,1525.0,157870.0,False
2022-04-04,VN30F1M,1529.4,1537.3,1526.6,1528.4,103234.0,False
2022-04-05,VN30F1M,1526.9,1532.7,1523.5,1525.3,105702.0,False
2022-04-06,VN30F1M,1519.0,1550.6,1517.8,1540.3,189989.0,False
2022-04-07,VN30F1M,1543.0,1544.5,1529.4,1529.8,145311.0,False
2022-04-08,VN30F1M,1528.4,1535.3,1523.9,1523.9,135137.0,False
2022-04-11,VN30F1M,1527.15,1530.9499999999998,1515.5500000000002,1516.65,151633.5,False
2022-04-12,VN30F1M,1525.9,1526.6,1507.2,1509.4,168130.0,False
2022-04-13,VN30F1M,1511.4,1521.2,1511.3,1519.7,133661.0,False
2022-04-14,VN30F1M,1522.2,1524.6,1509.0,1512.5,128856.0,False
2022-04-15,VN30F1M,1511.8,1517.4,1492.6,1492.6,168960.0,False
2022-04-18,VN30F1M,1494.8,1494.8,1473.1,1479.0,2584.0,False
2022-04-19,VN30F1M,1479.0,1484.0,1455.0,1457.8,12304.0,False
2022-04-20,VN30F1M,1462.0,1462.0,1433.0,1439.0,14907.0,False
2022-04-21,VN30F1M,1444.9,1455.7,1432.0,1450.0,26273.0,False
2022-04-22,VN30F1M,1442.3,1459.8,1434.7,1445.0,226792.0,False
2022-04-25,VN30F1M,1442.9,1445.6,1345.3,1353.1,283121.0,False
2022-04-26,VN30F1M,1356.1,1393.2,1327.1,1391.0,393901.0,False
2022-04-27,VN30F1M,1379.0,1406.0,1358.1,1401.0,311802.0,False
2022-04-28,VN30F1M,1399.7,1406.7,1388.0,1392.0,256204.0,False
2022-04-29,VN30F1M,1395.0,1421.6,1389.6,1409.0,247602.0,False
2022-05-02,VN30F1M,1399.4333333333334,1417.7333333333331,1387.4,1400.3333333333333,235791.3333333333,False
2022-05-03,VN30F1M,1403.8666666666666,1413.8666666666666,1385.2,1391.6666666666667,223980.66666666663,False
2022-05-04,VN30F1M,1408.3,1410.0,1383.0,1383.0,212170.0,False
2022-05-05,VN30F1M,1392.0,1403.6,1372.6,1402.5,231376.0,False
2022-05-06,VN30F1M,1382.0,1396.3,1358.8,1362.0,301422.0,False
2022-05-09,VN30F1M,1353.7,1355.8,1300.0,1308.1,328581.0,False
2022-05-10,VN30F1M,1299.8,1340.9,1291.1,1335.0,361688.0,False
2022-05-11,VN30F1M,1335.0,1349.0,1318.2,1337.0,297741.0,False
2022-05-12,VN30F1M,1334.0,1334.0,1262.0,1270.0,346875.0,False
2022-05-13,VN30F1M,1272.0,1288.1,1214.7,1225.0,438129.0,False
2022-05-16,VN30F1M,1240.0,1261.9,1212.0,1212.0,354554.0,False
2022-05-17,VN30F1M,1220.0,1283.0,1204.3,1280.9,364556.0,False
2022-05-18,VN30F1M,1280.9,1304.8,1265.3,1281.0,411644.0,False
2022-05-19,VN30F1M,1255.0,1292.9,1251.7,1283.0,309742.0,False
2022-05-20,VN30F1M,1283.0,1299.2,1259.8,1276.8,317137.0,False
2022-05-23,VN30F1M,1289.0,1289.0,1238.1,1253.1,324795.0,False
2022-05-24,VN30F1M,1253.0,1271.1,1234.0,1267.0,389720.0,False
2022-05-25,VN30F1M,1275.0,1306.0,1268.5,1299.3,318793.0,False
2022-05-26,VN30F1M,1302.0,1310.5,1292.1,1300.9,279405.0,False
2022-05-27,VN30F1M,1306.1,1328.8,1305.1,1322.5,255713.0,False
2022-05-30,VN30F1M,1329.7,1331.0,1319.6,1325.6,204143.0,False
2022-05-31,VN30F1M,1326.2,1326.8,1310.5,1320.5,225070.0,False
2022-06-01,VN30F1M,1318.5,1337.5,1316.0,1326.0,326533.0,False
2022-06-02,VN30F1M,1311.0,1330.0,1311.0,1315.0,253099.0,False
2022-06-03,VN30F1M,1318.0,1323.9,1305.6,1318.5,233565.0,False
2022-06-06,VN30F1M,1320.7,1332.0,1315.0,1315.0,224785.0,False
2022-06-07,VN30F1M,1315.0,1315.5,1293.3,1315.0,278664.0,False
2022-06-08,VN30F1M,1321.0,1342.0,1319.8,1333.0,267430.0,False
2022-06-09,VN30F1M,1332.4,1339.0,1327.0,1335.3,264559.0,False
2022-06-10,VN30F1M,1328.0,1333.8,1311.1,1311.1,232693.0,False
2022-06-13,VN30F1M,1284.0,1289.9,1257.4,1260.2,332829.0,False
2022-06-14,VN30F1M,1254.8,1272.5,1250.0,1268.3,353777.0,False
2022-06-15,VN30F1M,1268.0,1270.5,1235.3,1251.3,357051.0,False
2022-06-16,VN30F1M,1261.0,1286.5,1260.7,1286.0,284892.0,False
2022-06-17,VN30F1M,1247.5,1249.0,1215.2,1245.2,455234.0,False
2022-06-20,VN30F1M,1244.8,1249.4,1212.0,1212.0,405214.0,False
2022-06-21,VN30F1M,1216.8,1240.0,1210.5,1228.0,504864.0,False
2022-06-22,VN30F1M,1233.7,1240.9,1216.0,1216.0,404908.0,False
2022-06-23,VN30F1M,1222.0,1230.3,1216.3,1227.8,337136.0,False
2022-06-24,VN30F1M,1236.0,1237.9,1226.0,1227.0,244016.0,False
2022-06-27,VN30F1M,1236.0,1247.9,1234.0,1247.9,219072.0,False
2022-06-28,VN30F1M,1246.0,1266.5,1242.7,1261.0,259004.0,False
2022-06-29,VN30F1M,1255.0,1262.9,1251.1,1260.5,290695.0,False
2022-06-30,VN30F1M,1262.0,1264.8,1240.1,1240.1,256951.0,False
2022-07-01,VN30F1M,1241.0,1243.5,1221.5,1242.0,332852.0,False
2022-07-04,VN30F1M,1247.0,1252.1,1238.1,1242.0,245644.0,False
2022-07-05,VN30F1M,1248.3,1251.9,1234.0,1234.9,332002.0,False
2022-07-06,VN30F1M,1234.8,1234.8,1213.4,1218.0,399286.0,False
2022-07-07,VN30F1M,1215.7,1226.2,1213.0,1225.0,319536.0,False
2022-07-08,VN30F1M,1230.5,1231.8,1223.5,1225.0,210770.0,False
2022-07-11,VN30F1M,1221.0,1221.8,1197.1,1200.7,228673.0,False
2022-07-12,VN30F1M,1202.0,1216.0,1201.9,1213.5,224734.0,False
2022-07-13,VN30F1M,1215.0,1220.1,1209.5,1210.0,251969.0,False
2022-07-14,VN30F1M,1206.8,1217.9,1204.4,1215.7,242699.0,False
2022-07-15,VN30F1M,1219.0,1221.8,1209.2,1210.1,220851.0,False
2022-07-18,VN30F1M,1218.2,1221.0,1212.2,1215.4,179182.0,False
2022-07-19,VN30F1M,1213.9,1216.4,1208.1,1213.0,196947.0,False
2022-07-20,VN30F1M,1223.5,1230.8,1221.4,1226.1,189723.0,False
2022-07-21,VN30F1M,1225.3,1242.0,1225.2,1234.1,203851.0,False
2022-07-22,VN30F1M,1230.5,1234.0,1223.3,1225.6,206418.0,False
2022-07-25,VN30F1M,1221.9,1224.7,1217.2,1221.9,187113.0,False
2022-07-26,VN30F1M,1222.1,1225.5,1217.3,1218.9,154394.0,False
2022-07-27,VN30F1M,1216.0,1223.0,1213.0,1223.0,163202.0,False
2022-07-28,VN30F1M,1228.8,1237.3,1228.3,1231.6,164382.0,False
2022-07-29,VN30F1M,1236.8,1236.9,1229.1,1230.7,167089.0,False
2022-08-01,VN30F1M,1232.1,1246.0,1231.0,1244.4,201273.0,False
2022-08-02,VN30F1M,1244.7,1249.4,1238.3,1245.9,185715.0,False
2022-08-03,VN30F1M,1245.4,1252.9,1242.0,1250.0,220995.0,False
2022-08-04,VN30F1M,1256.0,1260.0,1252.2,1257.5,194731.0,False
2022-08-05,VN30F1M,1259.0,1264.5,1254.7,1264.5,177460.0,False
2022-08-08,VN30F1M,1263.5,1267.8,1261.3,1266.0,136604.0,False
2022-08-09,VN30F1M,1264.5,1275.8,1264.1,1272.7,195809.0,False
2022-08-10,VN30F1M,1271.0,1273.8,1268.6,1270.6,139226.0,False
2022-08-11,VN30F1M,1282.7,1288.0,1268.0,1268.0,201773.0,False
2022-08-12,VN30F1M,1268.0,1280.1,1266.2,1280.1,169296.0,False
2022-08-15,VN30F1M,1285.2,1294.5,1284.7,1293.0,183149.0,False
2022-08-16,VN30F1M,1296.7,1297.5,1291.4,1296.9,181175.0,False
2022-08-17,VN30F1M,1299.8,1311.2,1298.5,1309.0,186828.0,False
2022-08-18,VN30F1M,1306.9,1312.9,1304.6,1304.8,161249.0,False
2022-08-19,VN30F1M,1292.1,1292.1,1276.1,1281.0,191773.0,False
2022-08-22,VN30F1M,1275.0,1278.9,1270.3,1271.0,182989.0,False
2022-08-23,VN30F1M,1265.7,1283.1,1264.4,1283.1,186697.0,False
2022-08-24,VN30F1M,1282.0,1287.8,1278.4,1285.2,189828.0,False
2022-08-25,VN30F1M,1287.0,1304.3,1286.9,1303.0,186414.0,False
2022-08-26,VN30F1M,1305.2,1305.9,1290.0,1293.0,216003.0,False
2022-08-29,VN30F1M,1270.9,1286.0,1264.7,1286.0,236496.0,False
2022-08-30,VN30F1M,1288.7,1295.7,1280.3,1287.0,248903.0,False
2022-08-31,VN30F1M,1282.0,1298.5,1277.6,1293.9,260355.0,False
2022-09-01,VN30F1M,1286.0,1298.5,1279.2333333333331,1291.2666666666669,252593.3333333333,False
2022-09-02,VN30F1M,1290.0,1298.5,1280.8666666666666,1288.6333333333334,244831.66666666663,False
2022-09-05,VN30F1M,1294.0,1298.5,1282.5,1286.0,237070.0,False
2022-09-06,VN30F1M,1287.5,1295.9,1286.6,1290.0,230645.0,False
2022-09-07,VN30F1M,1283.0,1286.8,1265.0,1265.0,251300.0,False
2022-09-08,VN30F1M,1269.5,1275.6,1263.4,1264.1,297182.0,False
2022-09-09,VN30F1M,1269.0,1275.0,1259.2,1275.0,251090.0,False
2022-09-12,VN30F1M,1281.0,1283.2,1275.1,1276.8,153315.0,False
2022-09-13,VN30F1M,1278.3,1278.8,1272.0,1272.0,147214.0,False
2022-09-14,VN30F1M,1252.0,1262.0,1248.0,1259.0,194063.0,False
2022-09-15,VN30F1M,1261.0,1263.5,1256.6,1262.2,147137.0,False
2022-09-16,VN30F1M,1254.1,1254.3,1233.2,1237.0,175111.0,False
2022-09-19,VN30F1M,1239.0,1239.0,1218.0,1223.5,263820.0,False
2022-09-20,VN30F1M,1228.0,1235.4,1221.6,1232.7,228800.0,False
2022-09-21,VN30F1M,1228.0,1229.0,1213.5,1219.6,297328.0,False
2022-09-22,VN30F1M,1208.0,1225.0,1203.7,1225.0,266297.0,False
2022-09-23,VN30F1M,1221.9,1223.0,1204.0,1210.0,281222.0,False
2022-09-26,VN30F1M,1199.0,1199.0,1173.6,1192.0,312371.0,False
2022-09-27,VN30F1M,1190.7,1196.3,1183.0,1185.0,300289.0,False
2022-09-28,VN30F1M,1173.5,1178.0,1160.9,1165.0,349877.0,False
2022-09-29,VN30F1M,1176.9,1176.9,1148.0,1148.0,271924.0,False
2022-09-30,VN30F1M,1143.9,1164.7,1136.4,1150.0,340512.0,False
2022-10-03,VN30F1M,1145.0,1147.0,1096.8,1102.6,380554.0,False
2022-10-04,VN30F1M,1113.5,1125.0,1093.9,1102.0,412460.0,False
2022-10-05,VN30F1M,1114.0,1134.4,1113.3,1115.2,371725.0,False
2022-10-06,VN30F1M,1118.5,1119.4,1080.0,1080.0,415369.0,False
2022-10-07,VN30F1M,1065.0,1072.0,1025.0,1032.2,446339.0,False
2022-10-10,VN30F1M,1010.1,1050.0,1006.1,1032.5,424593.0,False
2022-10-11,VN30F1M,1024.0,1027.6,979.7,989.0,434143.0,False
2022-10-12,VN30F1M,996.7,1038.9,995.0,1025.1,419387.0,False
2022-10-13,VN30F1M,1027.5,1039.6,1004.6,1039.6,499633.0,False
2022-10-14,VN30F1M,1060.0,1067.0,1043.7,1048.0,300190.0,False
2022-10-17,VN30F1M,1036.0,1050.0,1017.4,1050.0,308351.0,False
2022-10-18,VN30F1M,1055.1,1069.8,1048.9,1057.9,352172.0,False
2022-10-19,VN30F1M,1058.7,1059.5,1045.5,1053.0,331477.0,False
2022-10-20,VN30F1M,1045.2,1059.7,1039.7,1058.0,280262.0,False
2022-10-21,VN30F1M,1038.6,1038.8,981.6,985.0,417973.0,False
2022-10-24,VN30F1M,995.5,996.0,930.2,942.0,462554.0,False
2022-10-25,VN30F1M,940.0,985.0,932.1,961.0,644884.0,False
2022-10-26,VN30F1M,970.0,976.6,954.4,967.5,469459.0,False
2022-10-27,VN30F1M,975.5,1025.0,972.1,1025.0,474823.0,False
2022-10-28,VN30F1M,1027.2,1036.9,1013.6,1016.0,445015.0,False
2022-10-31,VN30F1M,1023.8,1027.9,984.3,1024.0,481272.0,False
2022-11-01,VN30F1M,1030.1,1047.0,1018.0,1018.0,478966.0,False
2022-11-02,VN30F1M,1015.1,1028.8,1003.0,1021.0,487889.0,False
2022-11-03,VN30F1M,1011.0,1024.0,1001.1,1001.1,393434.0,False
2022-11-04,VN30F1M,995.2,996.2,958.1,980.0,491068.0,False
2022-11-07,VN30F1M,980.2,991.0,950.0,950.0,429399.0,False
2022-11-08,VN30F1M,945.1,985.5,935.0,972.1,435319.0,False
2022-11-09,VN30F1M,976.9,988.0,955.5,959.0,410520.0,False
2022-11-10,VN30F1M,951.0,959.6,905.4,912.8,469249.0,False
2022-11-11,VN30F1M,934.1,959.8,930.5,938.0,533652.0,False
2022-11-14,VN30F1M,934.0,938.0,912.7,932.0,592403.0,False
2022-11-15,VN30F1M,926.0,926.9,884.6,895.0,533665.0,False
2022-11-16,VN30F1M,876.1,957.6,860.6,957.6,566744.0,False
2022-11-17,VN30F1M,953.0,973.8,950.2,972.5,291529.0,False
2022-11-18,VN30F1M,960.1,975.5,938.5,963.0,525965.0,False
2022-11-21,VN30F1M,969.3,971.0,938.2,938.2,443488.0,False
2022-11-22,VN30F1M,933.0,990.0,926.0,926.0,588279.0,False
2022-11-23,VN30F1M,933.0,948.0,915.8,924.1,541427.0,False
2022-11-24,VN30F1M,921.0,939.8,918.0,938.9,445450.0,False
2022-11-25,VN30F1M,946.5,969.0,945.3,969.0,363721.0,False
2022-11-28,VN30F1M,975.0,1008.0,972.4,993.7,381565.0,False
2022-11-29,VN30F1M,992.3,1015.5,986.6,1015.5,411056.0,False
2022-11-30,VN30F1M,1020.0,1031.3,1009.7,1027.9,403846.0,False
2022-12-01,VN30F1M,1041.0,1059.8,1029.0,1029.0,415110.0,False
2022-12-02,VN30F1M,1029.0,1101.0,1025.0,1101.0,430013.0,False
2022-12-05,VN30F1M,1108.0,1128.0,1086.7,1104.0,472192.0,False
2022-12-06,VN30F1M,1103.0,1103.0,1046.0,1046.0,477035.0,False
2022-12-07,VN30F1M,1040.0,1062.2,1034.1,1053.3,503186.0,False
2022-12-08,VN30F1M,1052.8,1105.5,1051.5,1055.0,536826.0,False
2022-12-09,VN30F1M,1058.8,1084.0,1046.1,1070.0,566948.0,False
2022-12-12,VN30F1M,1070.0,1074.3,1035.2,1035.2,405984.0,False
2022-12-13,VN30F1M,1039.4,1058.0,1026.0,1058.0,440942.0,False
2022-12-14,VN30F1M,1068.0,1071.3,1048.5,1059.6,382549.0,False
2022-12-15,VN30F1M,1059.4,1079.0,1056.6,1065.1,278784.0,False
2022-12-16,VN30F1M,1059.2,1076.0,1053.8,1060.0,298058.0,False
2022-12-19,VN30F1M,1053.3,1076.0,1045.0,1045.0,294376.0,False
2022-12-20,VN30F1M,1041.5,1044.0,1006.3,1027.0,414837.0,False
2022-12-21,VN30F1M,1030.0,1039.0,1009.0,1037.0,407905.0,False
2022-12-22,VN30F1M,1043.5,1045.6,1026.0,1037.7,363417.0,False
2022-12-23,VN30F1M,1031.1,1045.0,1016.2,1034.8,364086.0,False
2022-12-26,VN30F1M,1030.3,1032.0,986.4,986.4,379662.0,False
2022-12-27,VN30F1M,990.0,1011.0,982.1,1001.0,410156.0,False
2022-12-28,VN30F1M,998.0,1017.9,990.9,1008.0,382256.0,False
2022-12-29,VN30F1M,1003.0,1014.5,993.0,993.0,348826.0,False
2022-12-30,VN30F1M,997.9,1010.3,995.2,1004.5,274298.0,False
2023-01-02,VN30F1M,998.85,1027.9,997.5,1025.0,296500.5,False
2023-01-03,VN30F1M,999.8,1045.5,999.8,1045.5,318703.0,False
2023-01-04,VN30F1M,1046.1,1054.2,1038.5,1042.7,341378.0,False
2023-01-05,VN30F1M,1045.0,1061.0,1043.2,1053.8,262657.0,False
2023-01-06,VN30F1M,1053.5,1068.0,1046.0,1051.0,333870.0,False
2023-01-09,VN30F1M,1059.0,1064.0,1050.0,1053.6,266210.0,False
2023-01-10,VN30F1M,1051.1,1062.8,1047.4,1056.6,290594.0,False
2023-01-11,VN30F1M,1061.9,1073.0,1060.6,1062.7,260926.0,False
2023-01-12,VN30F1M,1067.0,1069.1,1056.2,1065.2,239097.0,False
2023-01-13,VN30F1M,1071.0,1075.7,1062.2,1069.1,240686.0,False
